%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695950927286793601,229,12847000000000,GPS1_Frame,42.33896333333333,-71.08841166666667,28.1,327960.04291427496,4689524.2830653405,19,T
1695950928287376696,230,12848000000000,GPS1_Frame,42.33896,-71.08841333333334,28.1,327959.896520437,4689523.916296203,19,T
1695950929287981946,231,12849000000000,GPS1_Frame,42.33895666666667,-71.08841666666666,28.1,327959.61282354454,4689523.552899284,19,T
1695950930287087924,232,12850000000000,GPS1_Frame,42.338955,-71.08842,28.0,327959.33367203886,4689523.37457305,19,T
1695950931287684211,233,12851000000000,GPS1_Frame,42.33895666666667,-71.08841833333334,27.9,327959.4755204995,4689523.556271504,19,T
1695950932287466130,234,12852000000000,GPS1_Frame,42.33895666666667,-71.08842166666666,27.5,327959.2009144138,4689523.563015951,19,T
1695950933267213093,235,12853000000000,GPS1_Frame,42.338955,-71.08842666666666,27.2,327958.7844598506,4689523.388061966,19,T
1695950934287926078,236,12854000000000,GPS1_Frame,42.338955,-71.08843166666666,26.7,327958.3725507087,4689523.398178681,19,T
1695950935269678305,237,12855000000000,GPS1_Frame,42.33895666666667,-71.088435,26.3,327958.10249006166,4689523.589993847,19,T
1695950936267239394,238,12856000000000,GPS1_Frame,42.33896166666667,-71.08844,25.8,327957.7042173153,4689524.155322629,19,T
1695950937267632998,239,12857000000000,GPS1_Frame,42.33896166666667,-71.088445,25.3,327957.2923082166,4689524.165439409,19,T
1695950938267599860,240,12858000000000,GPS1_Frame,42.33896166666667,-71.088445,25.1,327957.2923082166,4689524.165439409,19,T
1695950939288070368,241,12859000000000,GPS1_Frame,42.33896333333333,-71.08844833333333,24.9,327957.02224763227,4689524.357254617,19,T
1695950940288843461,242,12900000000000,GPS1_Frame,42.338965,-71.08845166666667,24.8,327956.75218705833,4689524.549069838,19,T
1695950941267979988,243,12901000000000,GPS1_Frame,42.338965,-71.08845166666667,24.7,327956.75218705833,4689524.549069838,19,T
1695950942267561878,244,12902000000000,GPS1_Frame,42.338966666666664,-71.08844833333333,24.7,327957.0313385928,4689524.7273959685,19,T
1695950943266482106,245,12903000000000,GPS1_Frame,42.338966666666664,-71.08844833333333,24.6,327957.0313385928,4689524.7273959685,19,T
1695950944266310721,246,12904000000000,GPS1_Frame,42.338966666666664,-71.08844833333333,24.5,327957.0313385928,4689524.7273959685,19,T
1695950945258014099,247,12905000000000,GPS1_Frame,42.338968333333334,-71.08844833333333,24.3,327957.03588407335,4689524.912466644,19,T
1695950946258708364,248,12906000000000,GPS1_Frame,42.338971666666666,-71.08845166666667,24.2,327956.7703690096,4689525.289352539,19,T
1695950947257970885,249,12907000000000,GPS1_Frame,42.338971666666666,-71.08845166666667,24.0,327956.7703690096,4689525.289352539,19,T
1695950948258537135,250,12908000000000,GPS1_Frame,42.338971666666666,-71.08845666666667,23.9,327956.35845997604,4689525.299469376,19,T
1695950949258939086,251,12909000000000,GPS1_Frame,42.338973333333335,-71.08846,23.7,327956.08839946135,4689525.491284624,19,T
1695950950258491073,252,12910000000000,GPS1_Frame,42.33897833333333,-71.088465,23.5,327955.69012698904,4689526.056613528,19,T
1695950951261003611,253,12911000000000,GPS1_Frame,42.33897833333333,-71.08846833333334,23.4,327955.41552099475,4689526.063358127,19,T
1695950952261064715,254,12912000000000,GPS1_Frame,42.33898666666666,-71.088465,23.2,327955.71285457956,4689526.981966909,19,T
1695950953261778891,255,12913000000000,GPS1_Frame,42.33899,-71.08846666666666,23.1,327955.58464264625,4689527.35548056,19,T
1695950954264996020,256,12914000000000,GPS1_Frame,42.338991666666665,-71.08847,22.8,327955.3145822325,4689527.54729584,19,T
1695950955264472120,257,12915000000000,GPS1_Frame,42.338993333333335,-71.08847,22.7,327955.31912776246,4689527.732366517,19,T
1695950956264313105,258,12916000000000,GPS1_Frame,42.33899666666667,-71.08847,22.6,327955.32821882266,4689528.102507871,19,T
1695950957266913705,259,12917000000000,GPS1_Frame,42.338998333333336,-71.08847,22.4,327955.332764353,4689528.287578547,19,T
1695950958282404259,260,12918000000000,GPS1_Frame,42.339,-71.08847,22.3,327955.3373098835,4689528.472649223,19,T
1695950959269140276,261,12919000000000,GPS1_Frame,42.339,-71.08847166666666,22.1,327955.2000069346,4689528.476021529,19,T
1695950960269521727,262,12920000000000,GPS1_Frame,42.33900166666667,-71.08847666666666,21.9,327954.7926436309,4689528.671209142,19,T
1695950961269408749,263,12921000000000,GPS1_Frame,42.339,-71.08847833333333,21.8,327954.6507951347,4689528.489510782,19,T
1695950962289783166,264,12922000000000,GPS1_Frame,42.339,-71.08848166666667,21.6,327954.37618923467,4689528.496255424,19,T
1695950963269339352,265,12923000000000,GPS1_Frame,42.33900166666667,-71.08848333333333,21.5,327954.24343184533,4689528.684698427,19,T
1695950964270111827,266,12924000000000,GPS1_Frame,42.339,-71.08848333333333,21.4,327954.23888628563,4689528.499627749,19,T
1695950965270134262,267,12925000000000,GPS1_Frame,42.33900166666667,-71.08848333333333,21.3,327954.24343184533,4689528.684698427,19,T
1695950966269962359,268,12926000000000,GPS1_Frame,42.33900333333333,-71.08848333333333,21.2,327954.2479774051,4689528.869769103,19,T
1695950967269373117,269,12927000000000,GPS1_Frame,42.33900666666667,-71.088485,21.0,327954.11976558866,4689529.243282784,19,T
1695950968289371320,270,12928000000000,GPS1_Frame,42.33900833333333,-71.088485,20.8,327954.1243111525,4689529.428353461,19,T
1695950969266255765,271,12929000000000,GPS1_Frame,42.33900833333333,-71.08848833333333,20.5,327953.84970529075,4689529.435098125,19,T
1695950970279148386,272,12930000000000,GPS1_Frame,42.33901,-71.08849,20.3,327953.7169479327,4689529.623541138,19,T
1695950971279159509,273,12931000000000,GPS1_Frame,42.339011666666664,-71.08849,20.1,327953.7214935078,4689529.808611815,19,T
1695950972264929122,274,12932000000000,GPS1_Frame,42.339011666666664,-71.08849,20.0,327953.7214935078,4689529.808611815,19,T
1695950973280814211,275,12933000000000,GPS1_Frame,42.33901,-71.08848833333333,19.9,327953.8542508621,4689529.620168802,19,T
1695950974281367841,276,12934000000000,GPS1_Frame,42.33901,-71.08848166666667,20.0,327954.4034625731,4689529.606679485,19,T
1695950975264781700,277,12935000000000,GPS1_Frame,42.33901,-71.08848,20.2,327954.5407655003,4689529.603307162,19,T
1695950976282261780,278,12936000000000,GPS1_Frame,42.33901,-71.08847666666666,20.3,327954.8153713588,4689529.596562525,19,T
1695950977288250613,279,12937000000000,GPS1_Frame,42.33901,-71.088475,20.4,327954.9526742839,4689529.593190212,19,T
1695950978269683033,280,12938000000000,GPS1_Frame,42.33901,-71.08847166666666,20.5,327955.22728014237,4689529.5864455905,19,T
1695950979290005176,281,12939000000000,GPS1_Frame,42.33900833333333,-71.08847166666666,20.6,327955.22273460735,4689529.401374914,19,T
1695950980291078395,282,12940000000000,GPS1_Frame,42.33900666666667,-71.08847166666666,20.8,327955.2181890725,4689529.216304236,19,T
1695950981290551492,283,12941000000000,GPS1_Frame,42.33900833333333,-71.08847166666666,21.0,327955.22273460735,4689529.401374914,19,T
1695950982289640079,284,12942000000000,GPS1_Frame,42.33900666666667,-71.08847,21.2,327955.3554920069,4689529.21293193,19,T
1695950983292332366,285,12943000000000,GPS1_Frame,42.339005,-71.08847,21.4,327955.3509464758,4689529.027861253,19,T
1695950984290369029,286,12944000000000,GPS1_Frame,42.33900333333333,-71.08847,21.7,327955.34640094487,4689528.842790577,19,T
1695950985269857937,287,12945000000000,GPS1_Frame,42.33900166666667,-71.08847,21.8,327955.3418554141,4689528.6577199,19,T
1695950986270038838,288,12946000000000,GPS1_Frame,42.339,-71.08847,21.9,327955.3373098835,4689528.472649223,19,T
1695950987270096313,289,12947000000000,GPS1_Frame,42.338998333333336,-71.08847,22.1,327955.332764353,4689528.287578547,19,T
1695950988269499034,290,12948000000000,GPS1_Frame,42.338998333333336,-71.08847,22.3,327955.332764353,4689528.287578547,19,T
1695950989270696832,291,12949000000000,GPS1_Frame,42.338998333333336,-71.08846833333334,22.4,327955.4700673055,4689528.284206243,19,T
1695950990291356724,292,12950000000000,GPS1_Frame,42.338998333333336,-71.08846666666666,22.5,327955.6073702601,4689528.280833943,19,T
1695950991291044439,293,12951000000000,GPS1_Frame,42.33899666666667,-71.08846666666666,22.6,327955.602824737,4689528.095763266,19,T
1695950992271191529,294,12952000000000,GPS1_Frame,42.338995,-71.088465,22.7,327955.7355821738,4689527.90732029,19,T
1695950993270382367,295,12953000000000,GPS1_Frame,42.338993333333335,-71.088465,22.9,327955.73103665473,4689527.722249615,19,T
1695950994270430059,296,12954000000000,GPS1_Frame,42.338991666666665,-71.08846333333334,23.0,327955.8637941027,4689527.533806643,19,T
1695950995269608121,297,12955000000000,GPS1_Frame,42.33899,-71.088465,23.0,327955.7219456169,4689527.3521082625,19,T
1695950996270123483,298,12956000000000,GPS1_Frame,42.33898833333333,-71.08846666666666,23.3,327955.58009712386,4689527.170409883,19,T
1695950997269789778,299,12957000000000,GPS1_Frame,42.33898833333333,-71.088465,23.4,327955.71740009816,4689527.167037585,19,T
1695950998270592235,300,12958000000000,GPS1_Frame,42.33898833333333,-71.088465,23.5,327955.71740009816,4689527.167037585,19,T
1695950999268350359,301,12959000000000,GPS1_Frame,42.33898833333333,-71.088465,23.4,327955.71740009816,4689527.167037585,19,T
1695951000266193008,302,13000000000000,GPS1_Frame,42.338991666666665,-71.08846166666666,23.2,327956.0010970718,4689527.5304343505,19,T
1695951001268706049,303,13001000000000,GPS1_Frame,42.339005,-71.08845833333334,22.7,327956.31206704566,4689529.004255185,19,T
1695951002268752688,304,13002000000000,GPS1_Frame,42.339013333333334,-71.08845166666667,22.4,327956.88400625845,4689529.916119446,19,T
1695951003268255481,305,13003000000000,GPS1_Frame,42.33902,-71.08844833333333,21.9,327957.1767940412,4689530.649657607,19,T
1695951004268942814,306,13004000000000,GPS1_Frame,42.33902666666667,-71.08844666666667,21.2,327957.33227887127,4689531.386568047,19,T
1695951005267163672,307,13005000000000,GPS1_Frame,42.33903,-71.08844333333333,20.8,327957.61597560655,4689531.7499648705,19,T
1695951006264923041,308,13006000000000,GPS1_Frame,42.33903166666666,-71.08844333333333,20.4,327957.6205210816,4689531.935035548,19,T
1695951007266078379,309,13007000000000,GPS1_Frame,42.33902833333333,-71.088445,20.3,327957.47412724246,4689531.568266458,19,T
1695951008282409249,310,13008000000000,GPS1_Frame,42.33902833333333,-71.08844333333333,20.1,327957.6114301315,4689531.564894194,19,T
1695951009264472634,311,13009000000000,GPS1_Frame,42.33903,-71.08844166666667,20.1,327957.7532784898,4689531.74659261,19,T
1695951010265858527,312,13010000000000,GPS1_Frame,42.33903,-71.08844166666667,20.0,327957.7532784898,4689531.74659261,19,T
1695951011267672412,313,13011000000000,GPS1_Frame,42.33902833333333,-71.08844,20.1,327957.88603590534,4689531.558149675,19,T
1695951012288308868,314,13012000000000,GPS1_Frame,42.33902666666667,-71.08843833333333,20.1,327958.0187933304,4689531.369706743,19,T
1695951013268778670,315,13013000000000,GPS1_Frame,42.33902166666667,-71.08844,20.3,327957.8678540358,4689530.817866966,19,T
1695951014267714326,316,13014000000000,GPS1_Frame,42.33902,-71.08843833333333,20.4,327958.00061147596,4689530.629424036,19,T
1695951015269087192,317,13015000000000,GPS1_Frame,42.339011666666664,-71.08844,20.5,327957.8405812359,4689529.707442906,19,T
1695951016269927555,318,13016000000000,GPS1_Frame,42.33900833333333,-71.08844333333333,20.5,327957.5568844428,4689529.344046072,19,T
1695951017269467558,319,13017000000000,GPS1_Frame,42.33900666666667,-71.08844666666667,20.5,327957.27773309714,4689529.1657199245,19,T
1695951018269581036,320,13018000000000,GPS1_Frame,42.33900666666667,-71.08844666666667,20.5,327957.27773309714,4689529.1657199245,19,T
1695951019290154511,321,13019000000000,GPS1_Frame,42.33900666666667,-71.08844833333333,20.6,327957.14043016505,4689529.169092193,19,T
1695951020291491933,322,13020000000000,GPS1_Frame,42.33900333333333,-71.08845166666667,20.6,327956.8567333104,4689528.805695386,19,T
1695951021290578706,323,13021000000000,GPS1_Frame,42.339,-71.088455,20.6,327956.57303643133,4689528.442298588,19,T
1695951022270025433,324,13022000000000,GPS1_Frame,42.33899666666667,-71.08846,20.5,327956.1520365656,4689528.082274089,19,T
1695951023269836050,325,13023000000000,GPS1_Frame,42.338995,-71.08846333333334,20.5,327955.8728851336,4689527.903947995,19,T
1695951024270150484,326,13024000000000,GPS1_Frame,42.338995,-71.08846666666666,20.6,327955.5982792141,4689527.910692588,19,T
1695951025290463174,327,13025000000000,GPS1_Frame,42.338995,-71.08846833333334,20.6,327955.4609762522,4689527.914064889,19,T
1695951026290109706,328,13026000000000,GPS1_Frame,42.338998333333336,-71.08846833333334,20.8,327955.4700673055,4689528.284206243,19,T
1695951027290006703,329,13027000000000,GPS1_Frame,42.33900333333333,-71.08846666666666,20.6,327955.6210068302,4689528.836045972,19,T
1695951028269361987,330,13028000000000,GPS1_Frame,42.339005,-71.08846666666666,20.7,327955.6255523539,4689529.021116649,19,T
1695951029291145908,331,13029000000000,GPS1_Frame,42.339005,-71.08846833333334,20.7,327955.4882494138,4689529.02448895,19,T
1695951030291067673,332,13030000000000,GPS1_Frame,42.339005,-71.08846833333334,20.7,327955.4882494138,4689529.02448895,19,T
1695951031291464686,333,13031000000000,GPS1_Frame,42.339005,-71.08846833333334,20.7,327955.4882494138,4689529.02448895,19,T
1695951032289553367,334,13032000000000,GPS1_Frame,42.339005,-71.08846833333334,20.7,327955.4882494138,4689529.02448895,19,T
1695951033289185584,335,13033000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951034268393496,336,13034000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951035289419348,337,13035000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951036282358206,338,13036000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951037269364573,339,13037000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951038268768685,340,13038000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951039268027271,341,13039000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951040266346256,342,13040000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951041282684378,343,13041000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951042283011853,344,13042000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951043269031696,345,13043000000000,GPS1_Frame,42.339005,-71.08846833333334,20.8,327955.4882494138,4689529.02448895,19,T
1695951044268763947,346,13044000000000,GPS1_Frame,42.33900166666667,-71.08847,20.4,327955.3418554141,4689528.6577199,19,T
1695951045268024538,347,13045000000000,GPS1_Frame,42.33900166666667,-71.08847,20.0,327955.3418554141,4689528.6577199,19,T
1695951046268518137,348,13046000000000,GPS1_Frame,42.339,-71.08847166666666,20.0,327955.2000069346,4689528.476021529,19,T
1695951047267772369,349,13047000000000,GPS1_Frame,42.338995,-71.08847333333334,19.4,327955.04906737077,4689527.924181808,19,T
1695951048266093583,350,13048000000000,GPS1_Frame,42.338993333333335,-71.08847333333334,19.3,327955.0445218335,4689527.739111132,19,T
1695951049267952851,351,13049000000000,GPS1_Frame,42.338993333333335,-71.08847333333334,19.2,327955.0445218335,4689527.739111132,19,T
1695951050268779291,352,13050000000000,GPS1_Frame,42.338993333333335,-71.08847166666666,19.0,327955.18182479904,4689527.735738823,19,T
1695951051268579581,353,13051000000000,GPS1_Frame,42.33899,-71.08847166666666,18.6,327955.17273373215,4689527.365597471,19,T
1695951052269015791,354,13052000000000,GPS1_Frame,42.33898833333333,-71.08847333333334,18.0,327955.0308852225,4689527.183899102,19,T
1695951053268801354,355,13053000000000,GPS1_Frame,42.33899,-71.08847166666666,17.6,327955.17273373215,4689527.365597471,19,T
1695951054268803293,356,13054000000000,GPS1_Frame,42.33898833333333,-71.08847166666666,17.4,327955.1681881989,4689527.180526793,19,T
1695951055269486195,357,13055000000000,GPS1_Frame,42.338991666666665,-71.08847,17.3,327955.3145822325,4689527.54729584,19,T
1695951056267820602,358,13056000000000,GPS1_Frame,42.338995,-71.08846833333334,17.0,327955.4609762522,4689527.914064889,19,T
1695951057268771745,359,13057000000000,GPS1_Frame,42.339,-71.088465,16.9,327955.74921873224,4689528.46253232,19,T
1695951058289871133,360,13058000000000,GPS1_Frame,42.339005,-71.08846,16.8,327956.1747641099,4689529.007627472,19,T
1695951059267585268,361,13059000000000,GPS1_Frame,42.339013333333334,-71.088455,16.8,327956.609400419,4689529.922864002,19,T
1695951060270318997,362,13100000000000,GPS1_Frame,42.339016666666666,-71.08845166666667,16.9,327956.8930972422,4689530.286260799,19,T
1695951061271254150,363,13101000000000,GPS1_Frame,42.33902,-71.08844833333333,17.0,327957.1767940412,4689530.649657607,19,T
1695951062270076415,364,13102000000000,GPS1_Frame,42.33902333333333,-71.088445,17.2,327957.4604908074,4689531.013054425,19,T
1695951063291126040,365,13103000000000,GPS1_Frame,42.33902666666667,-71.08843833333333,17.6,327958.0187933304,4689531.369706743,19,T
1695951064270064604,366,13104000000000,GPS1_Frame,42.33903166666666,-71.08843166666666,17.7,327958.58164124534,4689531.911429779,19,T
1695951065270330984,367,13105000000000,GPS1_Frame,42.33903333333333,-71.08842833333334,17.8,327958.8607924471,4689532.089755974,19,T
1695951066270482377,368,13106000000000,GPS1_Frame,42.339036666666665,-71.088425,18.1,327959.1444890722,4689532.453152857,19,T
1695951067272259108,369,13107000000000,GPS1_Frame,42.339036666666665,-71.088425,18.4,327959.1444890722,4689532.453152857,19,T
1695951068271717411,370,13108000000000,GPS1_Frame,42.339038333333335,-71.08842166666666,18.8,327959.42364024004,4689532.631479076,19,T
1695951069270289192,371,13109000000000,GPS1_Frame,42.339038333333335,-71.08842,19.3,327959.560943105,4689532.628106851,19,T
1695951070291424810,372,13110000000000,GPS1_Frame,42.339036666666665,-71.08842,19.6,327959.55639768013,4689532.443036172,19,T
1695951071291913207,373,13111000000000,GPS1_Frame,42.339035,-71.08841833333334,19.9,327959.6891551276,4689532.254593274,19,T
1695951072291125923,374,13112000000000,GPS1_Frame,42.339038333333335,-71.08841333333334,20.2,327960.1101545669,4689532.6146179745,19,T
1695951073271520786,375,13113000000000,GPS1_Frame,42.339035,-71.08841333333334,20.4,327960.10106374626,4689532.244476621,19,T
1695951074271447482,376,13114000000000,GPS1_Frame,42.33903333333333,-71.08841333333334,20.6,327960.0965183362,4689532.059405942,19,T
1695951075270934578,377,13115000000000,GPS1_Frame,42.33903166666666,-71.08841333333334,20.8,327960.0919729262,4689531.874335266,19,T
1695951076290996930,378,13116000000000,GPS1_Frame,42.33903,-71.08841166666667,21.1,327960.22473040165,4689531.685892376,19,T
1695951077291608750,379,13117000000000,GPS1_Frame,42.33902666666667,-71.08841333333334,21.4,327960.0783366973,4689531.3191232355,19,T
1695951078292173809,380,13118000000000,GPS1_Frame,42.339025,-71.08841333333334,21.5,327960.0737912879,4689531.134052559,19,T
1695951079281379890,381,13119000000000,GPS1_Frame,42.339025,-71.08841166666667,22.0,327960.21109418396,4689531.130680346,19,T
1695951080291822181,382,13120000000000,GPS1_Frame,42.33902333333333,-71.08841166666667,22.2,327960.20654877834,4689530.945609669,19,T
1695951081292682010,383,13121000000000,GPS1_Frame,42.33902166666667,-71.08841,22.7,327960.3393062763,4689530.757166782,19,T
1695951082293137237,384,13122000000000,GPS1_Frame,42.33902166666667,-71.08840833333333,23.2,327960.4766091775,4689530.753794576,19,T
1695951083292820005,385,13123000000000,GPS1_Frame,42.339018333333335,-71.08840666666667,23.6,327960.60482129,4689530.38028102,19,T
1695951084292710049,386,13124000000000,GPS1_Frame,42.339016666666666,-71.08840666666667,23.9,327960.6002758959,4689530.195210343,19,T
1695951085271415087,387,13125000000000,GPS1_Frame,42.339015,-71.088405,24.3,327960.7330334197,4689530.006767466,19,T
1695951086291608226,388,13126000000000,GPS1_Frame,42.339016666666666,-71.08840166666667,24.8,327961.0121846341,4689530.1850937465,19,T
1695951087291987627,389,13127000000000,GPS1_Frame,42.33902,-71.08839833333333,25.3,327961.2958812143,4689530.548490717,19,T
1695951088269283558,390,13128000000000,GPS1_Frame,42.33902,-71.08839833333333,25.8,327961.2958812143,4689530.548490717,19,T
1695951089270078177,391,13129000000000,GPS1_Frame,42.33902,-71.08839833333333,26.0,327961.2958812143,4689530.548490717,19,T
1695951090271919573,392,13130000000000,GPS1_Frame,42.33902166666667,-71.08839666666667,26.6,327961.4377294917,4689530.730189203,19,T
1695951091272287151,393,13131000000000,GPS1_Frame,42.33902166666667,-71.08839333333333,27.2,327961.712335296,4689530.723444835,19,T
1695951092291633986,394,13132000000000,GPS1_Frame,42.33902333333333,-71.08839166666667,27.6,327961.8541835588,4689530.905143332,19,T
1695951093292294796,395,13133000000000,GPS1_Frame,42.33902166666667,-71.08839166666667,28.0,327961.849638197,4689530.720072656,19,T
1695951094271460815,396,13134000000000,GPS1_Frame,42.33902166666667,-71.08839166666667,28.3,327961.849638197,4689530.720072656,19,T
1695951095271336167,397,13135000000000,GPS1_Frame,42.339025,-71.08839166666667,28.6,327961.85872892075,4689531.090214009,19,T
1695951096270637528,398,13136000000000,GPS1_Frame,42.339025,-71.08839166666667,28.8,327961.85872892075,4689531.090214009,19,T
1695951097271630287,399,13137000000000,GPS1_Frame,42.33902666666667,-71.08839333333333,29.0,327961.7259713928,4689531.278656866,19,T
1695951098271275674,400,13138000000000,GPS1_Frame,42.33902666666667,-71.08839333333333,29.2,327961.7259713928,4689531.278656866,19,T
1695951099268072219,401,13139000000000,GPS1_Frame,42.33903,-71.088395,29.5,327961.59775923984,4689531.652170401,19,T
1695951100268752177,402,13140000000000,GPS1_Frame,42.33903166666666,-71.08839333333333,29.9,327961.739607491,4689531.833868896,19,T
1695951101269119212,403,13141000000000,GPS1_Frame,42.33903166666666,-71.08839166666667,30.2,327961.8769103703,4689531.830496715,19,T
1695951102269111910,404,13142000000000,GPS1_Frame,42.33903166666666,-71.08839,30.4,327962.0142132495,4689531.827124539,19,T
1695951103269759740,405,13143000000000,GPS1_Frame,42.33903333333333,-71.08838833333333,30.8,327962.15606148634,4689532.00882304,19,T
1695951104269518580,406,13144000000000,GPS1_Frame,42.33903333333333,-71.08838833333333,31.0,327962.15606148634,4689532.00882304,19,T
1695951105269108778,407,13145000000000,GPS1_Frame,42.33903,-71.08839166666667,31.5,327961.87236500776,4689531.645426039,19,T
1695951106269054586,408,13146000000000,GPS1_Frame,42.33902666666667,-71.08839333333333,31.8,327961.7259713928,4689531.278656866,19,T
1695951107269055626,409,13147000000000,GPS1_Frame,42.339025,-71.08839666666667,32.2,327961.44682023727,4689531.100330557,19,T
1695951108269100647,410,13148000000000,GPS1_Frame,42.339025,-71.08839833333333,32.3,327961.30951734347,4689531.1037027445,19,T
1695951109289503187,411,13149000000000,GPS1_Frame,42.33902333333333,-71.08839833333333,32.5,327961.30497196695,4689530.918632068,19,T
1695951110271186628,412,13150000000000,GPS1_Frame,42.339025,-71.0884,32.7,327961.1722144475,4689531.107074935,19,T
1695951111271257056,413,13151000000000,GPS1_Frame,42.339025,-71.088405,32.9,327960.7603057638,4689531.117191524,19,T
1695951112271349698,414,13152000000000,GPS1_Frame,42.33902333333333,-71.08840833333333,33.3,327960.4811545756,4689530.938865253,19,T
1695951113271591891,415,13153000000000,GPS1_Frame,42.33902333333333,-71.08840833333333,33.5,327960.4811545756,4689530.938865253,19,T
1695951114291450572,416,13154000000000,GPS1_Frame,42.33902,-71.08841166666667,33.8,327960.1974579677,4689530.575468317,19,T
1695951115271115343,417,13155000000000,GPS1_Frame,42.339018333333335,-71.08841333333334,34.1,327960.05560965196,4689530.393769853,19,T
1695951116271323869,418,13156000000000,GPS1_Frame,42.339018333333335,-71.08841666666666,34.3,327959.78100383497,4689530.400514285,19,T
1695951117271339443,419,13157000000000,GPS1_Frame,42.339013333333334,-71.08842,34.5,327959.4927617468,4689529.852046699,19,T
1695951118271086487,420,13158000000000,GPS1_Frame,42.33900833333333,-71.08842333333334,34.5,327959.2045196163,4689529.303579123,19,T
1695951119271141697,421,13159000000000,GPS1_Frame,42.339005,-71.088425,34.5,327959.05812581984,4689528.936810002,19,T
1695951120270699142,422,13200000000000,GPS1_Frame,42.339,-71.08842666666666,34.4,327958.9071865731,4689528.384970206,19,T
1695951121291340033,423,13201000000000,GPS1_Frame,42.338993333333335,-71.08843,34.5,327958.6143988993,4689527.651431977,19,T
1695951122291529034,424,13202000000000,GPS1_Frame,42.33898833333333,-71.08843666666667,34.6,327958.05155067344,4689527.10970893,19,T
1695951123291218151,425,13203000000000,GPS1_Frame,42.33898,-71.08844333333333,34.6,327957.4796114197,4689526.197844577,19,T
1695951124271176091,426,13204000000000,GPS1_Frame,42.338971666666666,-71.08845,34.7,327956.90767202224,4689525.285980266,19,T
1695951125271078566,427,13205000000000,GPS1_Frame,42.33896166666667,-71.08845666666667,34.8,327956.33118698455,4689524.189045324,19,T
1695951126270111913,428,13206000000000,GPS1_Frame,42.338953333333336,-71.08846166666666,34.9,327955.8965503422,4689523.273808808,19,T
1695951127291954243,429,13207000000000,GPS1_Frame,42.33895,-71.088465,35.0,327955.6128532083,4689522.910412043,19,T
1695951128290644266,430,13208000000000,GPS1_Frame,42.33894333333333,-71.08847166666666,35.1,327955.0454588569,4689522.183618549,19,T
1695951129269924573,431,13209000000000,GPS1_Frame,42.33893833333333,-71.08847833333333,35.1,327954.4826099326,4689521.641895775,19,T
1695951130290869115,432,13210000000000,GPS1_Frame,42.33893333333333,-71.08848666666667,35.1,327953.782457828,4689521.103545371,19,T
1695951131290225550,433,13211000000000,GPS1_Frame,42.338928333333335,-71.08849166666667,35.1,327953.35691182583,4689520.5584503515,19,T
1695951132291940234,434,13212000000000,GPS1_Frame,42.338923333333334,-71.088495,34.9,327953.06866887986,4689520.0099830115,19,T
1695951133292592030,435,13213000000000,GPS1_Frame,42.33891666666667,-71.08850166666667,34.9,327952.501274041,4689519.283189712,19,T
1695951134292227793,436,13214000000000,GPS1_Frame,42.33891166666667,-71.08850666666666,34.8,327952.075727838,4689518.738094766,19,T
1695951135291241970,437,13215000000000,GPS1_Frame,42.33891,-71.08850833333334,34.6,327951.93387908797,4689518.556396455,19,T
1695951136271524879,438,13216000000000,GPS1_Frame,42.338908333333336,-71.08851,34.5,327951.79203033296,4689518.374698148,19,T
1695951137292039312,439,13217000000000,GPS1_Frame,42.338908333333336,-71.08850833333334,34.5,327951.9293334819,4689518.371325782,19,T
1695951138292710619,440,13218000000000,GPS1_Frame,42.33890666666667,-71.08851,34.5,327951.7874847234,4689518.189627473,19,T
1695951139271915671,441,13219000000000,GPS1_Frame,42.33890666666667,-71.08851,34.5,327951.7874847234,4689518.189627473,19,T
1695951140271963904,442,13220000000000,GPS1_Frame,42.33890666666667,-71.08851,34.4,327951.7874847234,4689518.189627473,19,T
1695951141271398140,443,13221000000000,GPS1_Frame,42.338908333333336,-71.08850833333334,34.2,327951.9293334819,4689518.371325782,19,T
1695951142271732303,444,13222000000000,GPS1_Frame,42.338908333333336,-71.08850666666666,33.8,327952.0666366329,4689518.367953417,19,T
1695951143292322180,445,13223000000000,GPS1_Frame,42.338908333333336,-71.08850833333334,33.3,327951.9293334819,4689518.371325782,19,T
