%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695953292366142308,156,20812000000000,GPS1_Frame,42.337666666666664,-71.095275,18.9,327391.08101331955,4689394.207638727,19,T
1695953293367257105,157,20813000000000,GPS1_Frame,42.33766,-71.095285,19.1,327390.23893681064,4689393.487655653,19,T
1695953294385525349,158,20814000000000,GPS1_Frame,42.337655,-71.09528666666667,19.0,327390.0879500944,4689392.935826816,19,T
1695953295368595359,159,20815000000000,GPS1_Frame,42.337655,-71.09528333333333,18.9,327390.3625619651,4689392.929060205,19,T
1695953296387067828,160,20816000000000,GPS1_Frame,42.337653333333336,-71.09528333333333,18.9,327390.35800170887,4689392.743989491,19,T
1695953297387329431,161,20817000000000,GPS1_Frame,42.337648333333334,-71.095285,18.8,327390.2070149908,4689392.192160651,19,T
1695953298365600776,162,20818000000000,GPS1_Frame,42.33764333333333,-71.09528833333333,18.8,327389.9187222894,4689391.643715125,19,T
1695953299367868297,163,20819000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953300364343404,164,20820000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953301364949726,165,20821000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953302364776101,166,20822000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953303385886823,167,20823000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953304385222737,168,20824000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953305386314533,169,20825000000000,GPS1_Frame,42.33764,-71.09529166666667,19.0,327389.6349898209,4689391.280340323,19,T
1695953306363968367,170,20826000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953307383783958,171,20827000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953308384295186,172,20828000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953309383844788,173,20829000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953310383929962,174,20830000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
