%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.indicator,field.utm_easting,field.utm_northing,field.zone,field.letter
1697038176809486237,1,55775000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23547999560832977,4.0,6693.96484375,46743.47265625,42.0,T
1697038177841693622,2,55776000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23547999560832977,4.0,6693.96484375,46743.47265625,42.0,T
1697038178873859903,3,55777000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23548999428749084,4.0,6693.96484375,46743.47265625,42.0,T
1697038179915855832,4,55778000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23547999560832977,4.0,6693.96484375,46743.47265625,42.0,T
1697038180947098559,5,55779000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2354699969291687,4.0,6693.96484375,46743.47265625,42.0,T
1697038181980078013,6,55780000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23553000390529633,4.0,6693.96484375,46743.47265625,42.0,T
1697038183013021453,7,55781000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23555999994277954,4.0,6693.96484375,46743.47265625,42.0,T
1697038184045514052,8,55782000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23551000654697418,4.0,6693.96484375,46743.47265625,42.0,T
1697038185088301632,9,55783000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2354699969291687,4.0,6693.96484375,46743.47265625,42.0,T
1697038186123738911,10,55784000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23548999428749084,4.0,6693.96484375,46743.47265625,42.0,T
1697038187157176816,11,55785000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23552000522613525,4.0,6693.96484375,46743.47265625,42.0,T
1697038188190747762,12,55786000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23555000126361847,4.0,6693.96484375,46743.47265625,42.0,T
1697038189224418354,13,55787000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23552000522613525,4.0,6693.96484375,46743.47265625,42.0,T
1697038190267802211,14,55788000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23558999598026276,4.0,6693.96484375,46743.47265625,42.0,T
1697038191301255516,15,55789000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23555999994277954,4.0,6693.96484375,46743.47265625,42.0,T
1697038192333998728,16,55790000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23557999730110168,4.0,6693.96484375,46743.47265625,42.0,T
1697038193366162785,17,55791000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2355699986219406,4.0,6693.96484375,46743.47265625,42.0,T
1697038194399246585,18,55792000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2356099933385849,4.0,6693.96484375,46743.47265625,42.0,T
1697038195441124286,19,55793000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2356400042772293,4.0,6693.96484375,46743.47265625,42.0,T
1697038196473680540,20,55794000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23563000559806824,4.0,6693.96484375,46743.47265625,42.0,T
1697038197508404370,21,55795000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23562000691890717,4.0,6693.96484375,46743.47265625,42.0,T
1697038198541409928,22,55796000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2356099933385849,4.0,6693.96484375,46743.47265625,42.0,T
1697038199573970027,23,55797000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2356099933385849,4.0,6693.96484375,46743.47265625,42.0,T
1697038200615702458,24,55798000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23562000691890717,4.0,6693.96484375,46743.47265625,42.0,T
1697038201648042872,25,55799000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23558999598026276,4.0,6693.96484375,46743.47265625,42.0,T
1697038202679068320,26,55800000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23558999598026276,4.0,6693.96484375,46743.47265625,42.0,T
1697038203712761550,27,55801000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2356400042772293,4.0,6693.96484375,46743.47265625,42.0,T
1697038204746170398,28,55802000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23573000729084015,4.0,6693.96484375,46743.47265625,42.0,T
1697038205788107372,29,55803000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23562000691890717,4.0,6693.96484375,46743.47265625,42.0,T
1697038206819795334,30,55804000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23545999825000763,4.0,6693.96484375,46743.47265625,42.0,T
1697038207852332602,31,55805000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.2355699986219406,4.0,6693.96484375,46743.47265625,42.0,T
1697038208885945746,32,55806000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23551000654697418,4.0,6693.96484375,46743.47265625,42.0,T
1697038209917684422,33,55807000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23555000126361847,4.0,6693.96484375,46743.47265625,42.0,T
1697038210958885925,34,55808000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23563000559806824,4.0,6693.96484375,46743.47265625,42.0,T
1697038211991524526,35,55809000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23559999465942383,4.0,6693.96484375,46743.47265625,42.0,T
1697038213024801022,36,55810000000000,GPS1_Frame,42.33823776245117,-71.05317687988281,0.23555000126361847,4.0,6693.96484375,46743.47265625,42.0,T
