%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.indicator,field.utm_easting,field.utm_northing,field.zone,field.letter
1697039582173914514,42,57179000000000,GPS1_Frame,42.33791732788086,-71.0527572631836,0.2217700034379959,5.0,6693.76318359375,46743.25390625,42.0,T
1697039583205680699,43,57180000000000,GPS1_Frame,42.33790588378906,-71.05274963378906,0.22104999423027039,5.0,6693.7587890625,46743.24609375,42.0,T
1697039584238863061,44,57181000000000,GPS1_Frame,42.33789825439453,-71.05274200439453,0.22036999464035034,5.0,6693.755859375,46743.2421875,42.0,T
1697039585273438916,45,57182000000000,GPS1_Frame,42.337890625,-71.052734375,0.22053000330924988,5.0,6693.75390625,46743.234375,42.0,T
1697039586316553225,46,57183000000000,GPS1_Frame,42.3378791809082,-71.052734375,0.22066999971866608,5.0,6693.75341796875,46743.2265625,42.0,T
1697039587350219209,47,57184000000000,GPS1_Frame,42.33787155151367,-71.052734375,0.22060999274253845,5.0,6693.7529296875,46743.22265625,42.0,T
1697039588384806874,48,57185000000000,GPS1_Frame,42.337860107421875,-71.052734375,0.220660001039505,5.0,6693.7529296875,46743.21484375,42.0,T
1697039589419347914,49,57186000000000,GPS1_Frame,42.337852478027344,-71.052734375,0.22036999464035034,5.0,6693.75244140625,46743.2109375,42.0,T
1697039590452147316,50,57187000000000,GPS1_Frame,42.33784484863281,-71.052734375,0.22078000009059906,5.0,6693.7509765625,46743.203125,42.0,T
1697039591496662095,51,57188000000000,GPS1_Frame,42.33783721923828,-71.05272674560547,0.22032000124454498,5.0,6693.74853515625,46743.19921875,42.0,T
1697039592529854991,52,57189000000000,GPS1_Frame,42.33782958984375,-71.05271911621094,0.22029000520706177,5.0,6693.7451171875,46743.1953125,42.0,T
1697039593562905360,53,57190000000000,GPS1_Frame,42.33782196044922,-71.0527114868164,0.22051000595092773,5.0,6693.7421875,46743.1875,42.0,T
1697039594595292276,54,57191000000000,GPS1_Frame,42.33781051635742,-71.0527114868164,0.22134000062942505,5.0,6693.7412109375,46743.18359375,42.0,T
1697039595629280881,55,57192000000000,GPS1_Frame,42.33780288696289,-71.0527114868164,0.22220000624656677,5.0,6693.74169921875,46743.17578125,42.0,T
1697039596664762754,56,57193000000000,GPS1_Frame,42.33779525756836,-71.05271911621094,0.22197000682353973,5.0,6693.74462890625,46743.171875,42.0,T
1697039597697171650,57,57194000000000,GPS1_Frame,42.33778381347656,-71.05272674560547,0.22161999344825745,5.0,6693.74853515625,46743.1640625,42.0,T
1697039598730191019,58,57195000000000,GPS1_Frame,42.3377799987793,-71.052734375,0.22166000306606293,5.0,6693.7529296875,46743.16015625,42.0,T
1697039599763978363,59,57196000000000,GPS1_Frame,42.337772369384766,-71.05274200439453,0.2215999960899353,5.0,6693.7578125,46743.15625,42.0,T
1697039600797866871,60,57197000000000,GPS1_Frame,42.3377685546875,-71.05274963378906,0.22192999720573425,5.0,6693.76123046875,46743.15234375,42.0,T
1697039601832739747,61,57198000000000,GPS1_Frame,42.33776092529297,-71.0527572631836,0.22156000137329102,5.0,6693.7646484375,46743.1484375,42.0,T
1697039602865227175,62,57199000000000,GPS1_Frame,42.33775329589844,-71.05276489257812,0.22099000215530396,5.0,6693.7705078125,46743.14453125,42.0,T
1697039603898565759,63,57200000000000,GPS1_Frame,42.33774948120117,-71.05278015136719,0.220660001039505,5.0,6693.7763671875,46743.140625,42.0,T
1697039604933583901,64,57201000000000,GPS1_Frame,42.337745666503906,-71.05278778076172,0.22020000219345093,5.0,6693.7822265625,46743.140625,42.0,T
1697039605965986620,65,57202000000000,GPS1_Frame,42.33774185180664,-71.05280303955078,0.2199700027704239,5.0,6693.78857421875,46743.13671875,42.0,T
1697039606999919989,66,57203000000000,GPS1_Frame,42.33774185180664,-71.05281829833984,0.22005000710487366,5.0,6693.79443359375,46743.13671875,42.0,T
1697039608031732522,67,57204000000000,GPS1_Frame,42.337738037109375,-71.05282592773438,0.22020000219345093,5.0,6693.80078125,46743.13671875,42.0,T
1697039609065459643,68,57205000000000,GPS1_Frame,42.33774185180664,-71.05284118652344,0.22051000595092773,5.0,6693.806640625,46743.13671875,42.0,T
1697039610097839690,69,57206000000000,GPS1_Frame,42.33774185180664,-71.05284881591797,0.2200700044631958,5.0,6693.8125,46743.13671875,42.0,T
1697039611130936020,70,57207000000000,GPS1_Frame,42.337745666503906,-71.05286407470703,0.22046999633312225,5.0,6693.818359375,46743.140625,42.0,T
1697039612163802277,71,57208000000000,GPS1_Frame,42.33774948120117,-71.05287170410156,0.22021999955177307,5.0,6693.8232421875,46743.14453125,42.0,T
